addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 남양주시 진건읍 사릉로156번길 295,,,,,,776530,12,20090811002031,https://tong.visitkorea.or.kr/cms/resource/64/3304464_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/64/3304464_image3_1.JPG,Type3,127.217732441922,37.6620316759319,6.0,20260515163634,,,봉인사,12140,41,360.0,HS,HS03,HS030100
경기도 남양주시 천마산로 110 (호평동),,31.0,A05,A0502,A05020900,2858566,39,20220922134358,http://tong.visitkorea.or.kr/cms/resource/54/2858554_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2858554_image3_1.jpg,Type3,127.2516848413,37.6700804802,6.0,20250513094114,9.0,,봉커피,12141,41,360.0,FD,FD05,FD050100
경기도 남양주시 조안면 북한강로 908,,31.0,A05,A0502,A05020100,2765500,39,20211102003259,http://tong.visitkorea.or.kr/cms/resource/29/2766329_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2766329_image3_1.jpg,Type3,127.3388678942,37.5972044238,6.0,20250513172702,9.0,,북한강막국수닭갈비,12278,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 금남리,,,,,,3013975,14,20230921171234,https://tong.visitkorea.or.kr/cms/resource/39/3013939_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/39/3013939_image3_1.JPG,Type3,127.36551188190336,37.64733882198509,6.0,20260428154027,,,북한강야외공연장,12193,41,360.0,VE,VE06,VE060100
경기도 남양주시 불암산로 190 (별내동),,31.0,A02,A0201,A02010800,317505,12,20071204200912,http://tong.visitkorea.or.kr/cms/resource/97/3077097_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3077097_image3_1.jpg,Type3,127.101440536,37.6583374544,6.0,20250512150358,9.0,,불암사(남양주),12100,41,360.0,HS,HS03,HS030100
경기도 남양주시 조안면 북한강로 688,,31.0,A05,A0502,A05020900,2830366,39,20220729134959,http://tong.visitkorea.or.kr/cms/resource/46/2830346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2830346_image3_1.jpg,Type3,127.3285110077,37.5796618274,6.0,20250512165054,9.0,,뷰포인트카페,12278,41,360.0,FD,FD05,FD050100
경기도 남양주시 경강로926번길 15,,31.0,A05,A0502,A05020900,2836724,39,20220816111025,http://tong.visitkorea.or.kr/cms/resource/19/2836719_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2836719_image3_1.jpg,Type3,127.2365367506,37.5548213731,6.0,20250512170922,9.0,,브레드쏭 팔당,12277,41,360.0,FD,FD05,FD050100
경기도 남양주시 와부읍 덕소로2번길 78,,31.0,A05,A0502,A05020900,2836730,39,20220816111640,http://tong.visitkorea.or.kr/cms/resource/29/2836729_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2836729_image3_1.jpg,Type3,127.2088523288,37.583803617,6.0,20250512171535,9.0,,블랙드롭커피,12215,41,360.0,FD,FD05,FD050100
경기도 남양주시 강변북로651번길 24-1 (수석동),,31.0,A03,A0302,A03021300,2765498,28,20211102003100,http://tong.visitkorea.or.kr/cms/resource/15/2766315_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2766315_image3_1.jpg,Type3,127.1686864559,37.5867608789,6.0,20250513172252,9.0,,블랙아이스링크장,12268,41,360.0,LS,LS01,LS010900
경기도 남양주시 화도읍 북한강로 1491,,31.0,A05,A0502,A05020900,2830222,39,20220729104816,http://tong.visitkorea.or.kr/cms/resource/15/2830215_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2830215_image3_1.jpg,Type3,127.3603562705,37.6435244364,6.0,20251204171744,9.0,,블루문,12193,41,360.0,FD,FD05,FD050100
경기도 남양주시 수동면 비룡로 1222,,31.0,A01,A0101,A01010900,125489,12,20030806090000,http://tong.visitkorea.or.kr/cms/resource/05/3077105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3077105_image3_1.jpg,Type3,127.2965928246,37.7329212133,6.0,20250512143723,9.0,,비금계곡,12026,41,360.0,,NA01,NA010400
경기도 남양주시 별내면 용암비루개길 219-88,,,,,,2456704,39,20161214235619,,,,127.125311053559,37.7372780996208,6.0,20260123152941,,,비루개,12076,41,360.0,FD,FD05,FD050100
경기도 남양주시 화도읍 비룡로360번길 15-17,,,,,,3080045,12,20240110143410,https://tong.visitkorea.or.kr/cms/resource/01/3508001_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/01/3508001_image3_1.jpg,Type1,127.309086308659,37.682174515844,6.0,20260312153819,,,비스타밸리,12035,41,360.0,VE,VE02,VE020100
경기도 남양주시 화도읍 마치로 226-220,(화도읍),,,,,131671,28,20040220090000,,,,127.269579605198,37.6479617421949,6.0,20260225103941,,,비전힐스 컨트리클럽,12187,41,360.0,LS,LS01,LS010400
경기도 남양주시 진접읍 광릉수목원로 187-1,,,,,,608010,39,20080812201446,,,,127.187985633382,37.7474106150027,6.0,20260317101259,,,사랑방,12001,41,360.0,FD,FD01,FD010100
경기도 남양주시 와부읍 궁촌로 35,,31.0,A05,A0502,A05020100,2836737,39,20220816113218,http://tong.visitkorea.or.kr/cms/resource/35/2836735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2836735_image3_1.jpg,Type3,127.231342139,37.5771714615,6.0,20250512171229,9.0,,산과들가든,12269,41,360.0,FD,FD01,FD010100
경기도 남양주시 불암산로59번길 48-31 (별내동),,31.0,A01,A0101,A01010700,1312443,12,20110620184134,http://tong.visitkorea.or.kr/cms/resource/43/3537243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3537243_image3_1.jpg,Type3,127.1015407308,37.6512105067,6.0,20251030132912,9.0,,산들소리,12100,41,360.0,,NA04,NA040700
경기도 남양주시 송산로 226-40 (별내동),,31.0,A05,A0502,A05020100,2829124,39,20220725131750,http://tong.visitkorea.or.kr/cms/resource/19/2829119_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2829119_image3_1.jpg,Type3,127.1325097988,37.6627791664,6.0,20250512160301,9.0,,산아래,12094,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 북한강로855번길 6-8,,31.0,A02,A0203,A02030100,612826,12,20080821021211,http://tong.visitkorea.or.kr/cms/resource/63/3404763_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/3404763_image3_1.JPG,Type3,127.3373514653,37.593724245,6.0,20250725082122,9.0,,삼봉리 한식마을,12278,41,360.0,VE,VE04,VE040200
경기도 남양주시 불암로 103 (별내동),,,,,,4012037,38,20260205114309,https://tong.visitkorea.or.kr/cms/resource/96/4024796_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/96/4024796_image3_1.jpeg,Type3,127.110753565675,37.6502337938362,,20260317101259,,,삼성스토어 별내,12100,41,360.0,SH,SH04,SH040300
경기도 남양주시 오남읍 진건오남로 952,,,,,,4025353,38,20260226232715,https://tong.visitkorea.or.kr/cms/resource/59/4042759_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/59/4042759_image3_1.JPG,Type3,127.190390898365,37.707102578658,,20260326092041,,,삼성스토어 진접,12036,41,360.0,SH,SH04,SH040300
경기도 남양주시 진건읍 사릉로 554-47,,31.0,A03,A0303,A03030500,2765487,28,20211102002605,http://tong.visitkorea.or.kr/cms/resource/86/2766286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2766286_image3_1.jpg,Type3,127.1714172566,37.6665155481,6.0,20250513171927,9.0,,새말낚시터,12131,41,360.0,LS,LS02,LS020500
경기도 남양주시 별내면 송산로 611,,,,,,3007597,39,20230905160728,,,,127.127939989931,37.6947194615813,6.0,20260304100426,,,새벽카페호르,12090,41,360.0,FD,FD05,FD050100
경기도 남양주시 순화궁로 500 (별내동),,31.0,A05,A0502,A05020100,2864362,39,20221006112820,http://tong.visitkorea.or.kr/cms/resource/43/2864343_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/2864343_image3_1.JPG,Type3,127.1181136726,37.6703419153,6.0,20250513110526,9.0,,생선시절,12091,41,360.0,FD,FD01,FD010100
경기도 남양주시 청학로 103-112,,31.0,A05,A0502,A05020100,2836831,39,20220816132807,http://tong.visitkorea.or.kr/cms/resource/50/2836750_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2836750_image3_1.jpg,Type3,127.1140214222,37.7037324015,6.0,20250512172209,9.0,,서궁관,12089,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 비룡로 219,,31.0,A05,A0502,A05020100,1555624,39,20120217231411,,,,127.3019746788,37.6710257308,6.0,20250404160619,9.0,,서정가든,12158,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 북한강로 1344,,31.0,A02,A0206,A02060500,130709,14,20060103090000,http://tong.visitkorea.or.kr/cms/resource/44/3565444_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/3565444_image3_1.JPG,Type3,127.3515129409,37.6327671912,6.0,20251111190901,9.0,,서호미술관,12193,41,360.0,VE,VE07,VE070600
경기도 남양주시 불암산로 175,,,,,,318243,12,20071206002109,,,,127.101376296451,37.6573241913817,6.0,20260224173350,,,석천암(남양주),12100,41,360.0,HS,HS03,HS030100
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4025342,38,20260226232015,https://tong.visitkorea.or.kr/cms/resource/89/4045289_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/89/4045289_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,소다 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 진건읍 진건우회로 95-1,,31.0,A05,A0502,A05020100,2836844,39,20220816133519,http://tong.visitkorea.or.kr/cms/resource/38/2836838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2836838_image3_1.jpg,Type3,127.1815334596,37.6505536981,6.0,20250512172600,9.0,,소리소 시골밥상,12140,41,360.0,FD,FD01,FD010100
경기도 남양주시 송산로170번길 1-11,,31.0,A05,A0502,A05020100,2857627,39,20220921160004,http://tong.visitkorea.or.kr/cms/resource/00/2857600_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2857600_image3_1.jpg,Type3,127.1305795486,37.658268545,6.0,20250626152615,9.0,,소물리에정육식당,12094,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 고래산로 647-14,,,,,,3013977,12,20230921172533,https://tong.visitkorea.or.kr/cms/resource/45/3013945_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/45/3013945_image3_1.JPG,Type3,127.314219,37.580667,6.0,20260428100115,,,소소리농장,12280,41,360.0,EX,EX03,EX030300
경기도 남양주시 수동면 비룡로850번길 16,,31.0,A05,A0502,A05020900,3355196,39,20240828140014,,,,127.3248491342,37.7138878321,6.0,20251201153612,9.0,,솔몽 베이커리,12029,41,360.0,FD,FD05,FD050100
경기도 남양주시 수동면 비룡로 1264,,31.0,A02,A0202,A02020200,125490,12,20031104090000,http://tong.visitkorea.or.kr/cms/resource/85/3077085_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3077085_image3_1.jpg,Type3,127.2931625123,37.7353319815,6.0,20250512144317,9.0,,수동계곡,12026,41,360.0,VE,VE05,VE050100
경기도 남양주시 수동면 지둔리,230-9,31.0,A03,A0302,A03021700,2792553,28,20211213183036,http://tong.visitkorea.or.kr/cms/resource/12/2798612_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/12/2798612_image3_1.JPG,Type3,127.2985178132,37.7272552409,6.0,20250103171810,9.0,,수동시온캠프,12028,41,360.0,AC,AC05,AC050100
경기도 남양주시 별내면 순화궁로 929,,31.0,A05,A0502,A05020100,2876702,39,20221026172718,http://tong.visitkorea.or.kr/cms/resource/88/2876688_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2876688_image3_1.jpg,Type3,127.1062415379,37.7050709939,6.0,20250513134633,9.0,,수락산장어,12089,41,360.0,FD,FD01,FD010100
경기도 남양주시 오남읍 진건오남로708번길 53,,,,,,2876677,39,20221026172008,https://tong.visitkorea.or.kr/cms/resource/65/2876665_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/65/2876665_image3_1.jpg,Type3,127.21413365243625,37.69839929669903,6.0,20260305102302,,,수사골,12037,41,360.0,FD,FD01,FD010100
경기도 남양주시 수동면 철마산로 316-31,,31.0,A03,A0302,A03021700,2728911,28,20210730194318,http://tong.visitkorea.or.kr/cms/resource/63/2728963_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/2728963_image3_1.JPG,Type3,127.2648266682,37.7193277709,6.0,20250512152613,9.0,,수산아카데미,12027,41,360.0,AC,AC05,AC050100
경기도 남양주시 조안면 북한강로433번길 186,,31.0,A02,A0201,A02010800,129516,12,20070418090000,http://tong.visitkorea.or.kr/cms/resource/37/3381937_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/3381937_image3_1.JPG,Type3,127.3017415319,37.5687820481,6.0,20250822143831,9.0,,수종사,12280,41,360.0,HS,HS03,HS030100
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4025343,38,20260226232048,https://tong.visitkorea.or.kr/cms/resource/11/4045411_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/11/4045411_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,쉬즈미스 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 진접읍 해밀예당1로200번길 13-15,,31.0,A05,A0502,A05020300,2842976,39,20220824133605,http://tong.visitkorea.or.kr/cms/resource/62/2842962_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/2842962_image3_1.JPG,Type3,127.2014296895,37.7186266985,6.0,20250509135015,9.0,,스시쿠모,12059,41,360.0,FD,FD02,FD020200
경기도 남양주시 다산순환로 50 (다산동),1층,,,,,4008117,38,20260129010641,https://tong.visitkorea.or.kr/cms/resource/80/4042080_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/80/4042080_image3_1.jpeg,Type3,127.152429100255,37.616257926116,,20260326092041,,,스와로브스키 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 불암로 59,(별내동),31.0,A05,A0502,A05020200,2765481,39,20211102002428,http://tong.visitkorea.or.kr/cms/resource/69/2766269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2766269_image2_1.jpg,Type3,127.1096873483,37.6463778832,6.0,20250116173058,9.0,,스테이564,12100,41,360.0,FD,FD02,FD020300
경기도 남양주시 다산순환로 20 (다산동),다산현대프리미어캠퍼스 C동 B1층,,,,,3386242,12,20241011173234,https://tong.visitkorea.or.kr/cms/resource/05/3385805_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/05/3385805_image3_1.JPG,Type3,127.15281160937276,37.61344442410233,6.0,20260414102117,,,스파디움24,12248,41,360.0,EX,EX05,EX050100
경기도 남양주시 고산로 237 (삼패동),베스트몰 1층,,,,,2915736,38,20221031085106,https://tong.visitkorea.or.kr/cms/resource/94/4020594_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/94/4020594_image3_1.jpg,Type3,127.192556122655,37.5946664530208,6.0,20260330091611,,,스파이더 덕소삼패점,12245,41,360.0,SH,SH04,SH040300
경기도 남양주시 고산로 196 (삼패동),,31.0,A05,A0502,A05020100,798381,39,20090907183703,,,,127.1877734107,37.5936354257,6.0,20250404164537,9.0,,시가올비빔국수,12245,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 북한강로 1138-24,,31.0,A03,A0303,A03030100,2765476,28,20211102002143,http://tong.visitkorea.or.kr/cms/resource/35/2784335_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2784335_image3_1.jpg,Type3,127.3443779623,37.6159940094,6.0,20250513170936,9.0,,신세계수상레져,12194,41,360.0,LS,LS02,LS020100
경기도 남양주시 조안면 다산로747번길 16,,31.0,A02,A0206,A02060100,3012162,14,20230919140438,http://tong.visitkorea.or.kr/cms/resource/26/3381926_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/3381926_image3_1.JPG,Type3,127.3006181453,37.5160714777,6.0,20250404163235,9.0,,실학박물관,12283,41,360.0,VE,VE07,VE070100
경기도 남양주시 불암로81번길 22 (별내동),,31.0,A05,A0502,A05020100,2864414,39,20221006141429,http://tong.visitkorea.or.kr/cms/resource/04/2864404_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/04/2864404_image3_1.JPG,Type3,127.1081374042,37.6493802832,6.0,20250513111907,9.0,,싱싱목장,12100,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 경춘로 2026,,31.0,A05,A0502,A05020100,2860964,39,20220927144402,http://tong.visitkorea.or.kr/cms/resource/55/2860955_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/2860955_image3_1.JPG,Type3,127.3132881096,37.6512199052,6.0,20250513100207,9.0,,쌍둥이해장국,12181,41,360.0,FD,FD01,FD010100
경기도 남양주시 와부읍 덕소로 206 (쌍용아파트),,31.0,A05,A0502,A05020100,2863066,39,20221004141955,http://tong.visitkorea.or.kr/cms/resource/56/2863056_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/2863056_image3_1.JPG,Type3,127.2194015056,37.5790210301,6.0,20250513103231,9.0,,쌍용부부정육식당,12274,41,360.0,FD,FD01,FD010100
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4025344,38,20260226232125,https://tong.visitkorea.or.kr/cms/resource/08/4045408_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/08/4045408_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,쌤소나이트 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4012036,38,20260205114228,https://tong.visitkorea.or.kr/cms/resource/41/4024441_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/41/4024441_image3_1.jpeg,Type3,127.152429100255,37.616257926116,,20260330091611,,,써스데이아일랜드 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),1층,,,,,4012025,38,20260205113420,https://tong.visitkorea.or.kr/cms/resource/23/4024623_image2_1.jpeg,https://tong.visitkorea.or.kr/cms/resource/23/4024623_image3_1.jpeg,Type3,127.152429100255,37.616257926116,,20260330091611,,,아디다스 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 조안면 북한강로 501,,,,,,3075242,12,20230920165757,,,,127.319167061327,37.5647737335426,6.0,20260123165947,,,아띠딸기체험농장,12280,41,360.0,EX,EX03,EX030300
경기도 남양주시 고산로 249-3 (삼패동),,,,,,4025333,38,20260226231443,https://tong.visitkorea.or.kr/cms/resource/52/4045152_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/52/4045152_image3_1.JPG,Type3,127.193755026671,37.5943161681499,,20260327092150,,,아베골프 덕소삼패점,12245,41,360.0,SH,SH04,SH040300
경기도 남양주시 와부읍 팔당로 124,,31.0,A05,A0502,A05020900,2765471,39,20211102001405,http://tong.visitkorea.or.kr/cms/resource/38/2766238_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2766238_image2_1.jpg,Type3,127.2448057019,37.5457586857,6.0,20250513170633,9.0,,아벨,12277,41,360.0,FD,FD05,FD050100
경기도 남양주시 와부읍 경강로 868,,31.0,A05,A0502,A05020100,2830777,39,20220801165534,http://tong.visitkorea.or.kr/cms/resource/68/2830768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2830768_image3_1.jpg,Type3,127.2343840153,37.5601790453,6.0,20250512165251,9.0,,아웃도어키친 한강본점,12277,41,360.0,FD,FD01,FD010100
경기도 남양주시 화도읍 북한강로1462번길 71,,31.0,A05,A0502,A05020900,3336950,39,20240724113040,http://tong.visitkorea.or.kr/cms/resource/38/3336938_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/3336938_image3_1.JPG,Type3,127.3580233611,37.6361808024,6.0,20250404102703,9.0,,아유 스페이스,12193,41,360.0,FD,FD05,FD050100
경기도 남양주시 다산순환로 50 (다산동),3층,,,,,4012028,38,20260205113628,https://tong.visitkorea.or.kr/cms/resource/49/4042749_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/49/4042749_image3_1.JPG,Type3,127.152429100255,37.616257926116,,20260327092150,,,아이더 현대프리미엄아울렛 스페이스원,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 화도읍 녹촌로 87-69,,31.0,A05,A0502,A05020900,2839560,39,20220819102549,http://tong.visitkorea.or.kr/cms/resource/54/2839554_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2839554_image3_1.jpg,Type3,127.2938290273,37.6422678131,6.0,20250512173508,9.0,,아인슈페너,12187,41,360.0,FD,FD05,FD050100
경기도 남양주시 북한강로 1011,,31.0,A05,A0502,A05020900,2850245,39,20220906153956,http://tong.visitkorea.or.kr/cms/resource/35/2850235_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/2850235_image3_1.JPG,Type3,127.3414035202,37.606031223,6.0,20250115150943,9.0,,아지오1011,12278,41,360.0,FD,FD05,FD050100
경기도 남양주시 별내2로 64 (별내동),,31.0,A05,A0502,A05020900,2765460,39,20211102001204,http://tong.visitkorea.or.kr/cms/resource/21/2766221_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2766221_image3_1.jpg,Type3,127.1248804049,37.6464920335,6.0,20250513170335,9.0,,아쿠아파크,12113,41,360.0,FD,FD05,FD050100
경기도 남양주시 진접읍 금강로 1001,,31.0,A05,A0502,A05020100,2876737,39,20221026173718,http://tong.visitkorea.or.kr/cms/resource/31/2876731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2876731_image3_1.jpg,Type3,127.162175762,37.6898626653,6.0,20250513135202,9.0,,안마을돼지불백,12075,41,360.0,FD,FD01,FD010100
경기도 남양주시 조안면 다산로 452,,31.0,A05,A0502,A05020900,2863127,39,20221004144410,http://tong.visitkorea.or.kr/cms/resource/13/2863113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2863113_image3_1.jpg,Type3,127.2889883004,37.528164308,6.0,20250513104101,9.0,,앳더팔당,12283,41,360.0,FD,FD05,FD050100
경기도 남양주시 경춘로1283번길 46,(평내동),31.0,A02,A0202,A02020700,2733851,12,20210813193426,,,,127.2305761855,37.6515711367,6.0,20251119161832,9.0,,약대울체육공원,12217,41,360.0,VE,VE03,VE030500
경기도 남양주시 강변북로632번길 41-16 (수석동),,31.0,A05,A0502,A05020900,2830252,39,20220729110420,http://tong.visitkorea.or.kr/cms/resource/41/2830241_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2830241_image3_1.jpg,Type3,127.1742303874,37.5870303924,6.0,20250512163934,9.0,,어나더쥬얼리,12268,41,360.0,FD,FD05,FD050100
경기도 남양주시 다산순환로 50 (다산동),3층,,,,,4025349,38,20260226232420,https://tong.visitkorea.or.kr/cms/resource/50/4044750_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/50/4044750_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,어메이징크리 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 송산로296번길 12 (별내동),,31.0,A05,A0502,A05020100,2864428,39,20221006141940,http://tong.visitkorea.or.kr/cms/resource/22/2864422_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/22/2864422_image3_1.JPG,Type3,127.1355204635,37.6687896329,6.0,20250513111208,9.0,,어부가생선구이,12094,41,360.0,FD,FD01,FD010100
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4025345,38,20260226232201,https://tong.visitkorea.or.kr/cms/resource/61/4044761_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/61/4044761_image3_1.jpg,Type3,127.152429100255,37.616257926116,,20260330091611,,,언더아머 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 다산순환로 50 (다산동),2층,,,,,4012022,38,20260205113205,https://tong.visitkorea.or.kr/cms/resource/24/4042724_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/24/4042724_image3_1.JPG,Type3,127.152429100255,37.616257926116,,20260327092150,,,엄브로 현대프리미엄아울렛 스페이스원점,12248,41,360.0,SH,SH04,SH040300
경기도 남양주시 별내면 청학로8번길 39,,,,,,3007648,12,20230905162025,https://tong.visitkorea.or.kr/cms/resource/97/3005397_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/97/3005397_image3_1.JPG,Type3,127.12750043228525,37.70354067084988,6.0,20260429175059,,,에코랜드,12090,41,360.0,VE,VE03,VE030400
경기도 남양주시 화도읍 북한강로 1602-22,,31.0,A05,A0502,A05020200,2766576,39,20211102221226,http://tong.visitkorea.or.kr/cms/resource/37/2765437_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2765437_image2_1.jpg,Type3,127.3687164213,37.6504265646,6.0,20250514092228,9.0,,엠아르,12193,41,360.0,FD,FD02,FD020300
경기도 남양주시 와부읍 경강로 832,,31.0,A05,A0502,A05020200,2829782,39,20220727160620,http://tong.visitkorea.or.kr/cms/resource/79/2829779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2829779_image3_1.jpg,Type3,127.2320980499,37.5623565288,6.0,20250512162547,9.0,,엠키친앤카페,12270,41,360.0,FD,FD02,FD020300
경기도 남양주시 진접읍 광릉수목원로 150-23,,31.0,A05,A0502,A05020100,2766599,39,20211102222102,http://tong.visitkorea.or.kr/cms/resource/50/2765450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2765450_image2_1.jpg,Type3,127.1920129934,37.7494423864,6.0,20250514092900,9.0,,옛고을,12001,41,360.0,FD,FD01,FD010100
경기도 남양주시 오남읍 진건오남로577번길 11,,,,,,2736442,14,20210825221340,https://tong.visitkorea.or.kr/cms/resource/30/3507130_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/30/3507130_image3_1.jpg,Type3,127.2098431775703,37.68486936598917,6.0,20260312090840,,,오남체육문화센터,12049,41,360.0,VE,VE12,VE120300
경기도 남양주시 오남읍 팔현로 85-1,,31.0,A02,A0202,A02020700,2733853,12,20210813194011,http://tong.visitkorea.or.kr/cms/resource/45/3332645_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3332645_image3_1.jpg,Type3,127.2222756894,37.6950909267,6.0,20250509134713,9.0,,오남호수공원,12037,41,360.0,VE,VE03,VE030500
경기도 남양주시 화도읍 북한강로 1696-3,,,,,,2765244,28,20211101190850,https://tong.visitkorea.or.kr/cms/resource/79/3510079_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/79/3510079_image3_1.jpg,Type3,127.3739141626264,37.65796505541116,6.0,20260312094341,,,오동나무수상레저,12192,41,360.0,LS,LS02,LS020100
경기도 남양주시 와부읍 경강로 896,,31.0,A05,A0502,A05020100,2860407,39,20220927100332,http://tong.visitkorea.or.kr/cms/resource/93/2860393_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/93/2860393_image3_1.JPG,Type3,127.2361144783,37.5579098957,6.0,20250513095338,9.0,,온누리누룽지백숙 팔당본점,12277,41,360.0,FD,FD01,FD010100
